datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_the_day
2012-03-24 00:00:00,2,0,0,1,23.78,27.275,68,0.0,,,142,24,0,3,late_night
2012-03-24 01:00:00,2,0,0,1,22.96,26.515,73,6.0032,,,98,24,1,3,late_night
2012-03-24 02:00:00,2,0,0,1,22.14,25.76,77,7.0015,,,62,24,2,3,late_night
2012-03-24 03:00:00,2,0,0,1,22.14,25.76,77,7.0015,,,32,24,3,3,late_night
2012-03-24 04:00:00,2,0,0,1,21.32,25.0,83,6.0032,,,14,24,4,3,late_night
2012-03-24 05:00:00,2,0,0,2,21.32,25.0,83,11.0014,,,21,24,5,3,late_night
2012-03-24 06:00:00,2,0,0,2,21.32,25.0,83,11.0014,,,42,24,6,3,late_night
2012-03-24 07:00:00,2,0,0,2,20.5,24.24,88,8.9981,,,73,24,7,3,morning
2012-03-24 08:00:00,2,0,0,2,20.5,24.24,94,12.998,,,129,24,8,3,morning
2012-03-24 09:00:00,2,0,0,2,21.32,25.0,83,8.9981,,,222,24,9,3,morning
2012-03-24 10:00:00,2,0,0,2,21.32,25.0,88,12.998,,,235,24,10,3,morning
2012-03-24 11:00:00,2,0,0,2,20.5,24.24,94,12.998,,,222,24,11,3,morning
2012-03-24 12:00:00,2,0,0,3,21.32,25.0,94,15.0013,,,160,24,12,3,morning
2012-03-24 13:00:00,2,0,0,3,21.32,25.0,94,16.9979,,,142,24,13,3,afternoon
2012-03-24 14:00:00,2,0,0,3,21.32,25.0,88,23.9994,,,161,24,14,3,afternoon
2012-03-24 15:00:00,2,0,0,3,20.5,24.24,94,27.9993,,,138,24,15,3,afternoon
2012-03-24 16:00:00,2,0,0,3,20.5,24.24,94,19.9995,,,136,24,16,3,afternoon
2012-03-24 17:00:00,2,0,0,3,20.5,24.24,88,15.0013,,,169,24,17,3,afternoon
2012-03-24 18:00:00,2,0,0,3,18.86,22.725,94,15.0013,,,123,24,18,3,afternoon
2012-03-24 19:00:00,2,0,0,3,18.86,22.725,94,8.9981,,,105,24,19,3,afternoon
2012-03-24 20:00:00,2,0,0,3,18.04,21.97,100,12.998,,,60,24,20,3,afternoon
2012-03-24 21:00:00,2,0,0,3,18.04,21.97,100,12.998,,,60,24,21,3,afternoon
2012-03-24 22:00:00,2,0,0,3,18.04,21.97,100,16.9979,,,51,24,22,3,night
2012-03-24 23:00:00,2,0,0,2,18.04,21.97,94,19.0012,,,71,24,23,3,night
2012-03-25 00:00:00,2,0,0,2,18.04,21.97,94,19.0012,,,60,25,0,3,late_night
2012-03-25 01:00:00,2,0,0,2,17.22,21.21,100,16.9979,,,44,25,1,3,late_night
2012-03-25 02:00:00,2,0,0,3,17.22,21.21,100,19.9995,,,27,25,2,3,late_night
2012-03-25 03:00:00,2,0,0,3,17.22,21.21,94,19.9995,,,15,25,3,3,late_night
2012-03-25 04:00:00,2,0,0,2,17.22,21.21,94,22.0028,,,9,25,4,3,late_night
2012-03-25 05:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,9,25,5,3,late_night
2012-03-25 06:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,18,25,6,3,late_night
2012-03-25 07:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,40,25,7,3,morning
2012-03-25 08:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,75,25,8,3,morning
2012-03-25 09:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,116,25,9,3,morning
2012-03-25 10:00:00,2,0,0,2,16.4,20.455,87,22.0028,,,169,25,10,3,morning
2012-03-25 11:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,162,25,11,3,morning
2012-03-25 12:00:00,2,0,0,2,16.4,20.455,94,15.0013,,,180,25,12,3,morning
2012-03-25 13:00:00,2,0,0,2,17.22,21.21,88,11.0014,,,199,25,13,3,afternoon
2012-03-25 14:00:00,2,0,0,2,18.04,21.97,88,11.0014,,,200,25,14,3,afternoon
2012-03-25 15:00:00,2,0,0,2,18.04,21.97,88,12.998,,,195,25,15,3,afternoon
2012-03-25 16:00:00,2,0,0,1,19.68,23.485,77,0.0,,,278,25,16,3,afternoon
2012-03-25 17:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,328,25,17,3,afternoon
2012-03-25 18:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,292,25,18,3,afternoon
2012-03-25 19:00:00,2,0,0,1,20.5,24.24,72,16.9979,,,251,25,19,3,afternoon
2012-03-25 20:00:00,2,0,0,1,19.68,23.485,77,15.0013,,,173,25,20,3,afternoon
2012-03-25 21:00:00,2,0,0,1,19.68,23.485,77,11.0014,,,143,25,21,3,afternoon
2012-03-25 22:00:00,2,0,0,1,18.86,22.725,82,8.9981,,,103,25,22,3,night
2012-03-25 23:00:00,2,0,0,1,19.68,23.485,82,8.9981,,,77,25,23,3,night
2012-03-26 00:00:00,2,0,1,2,19.68,23.485,82,11.0014,,,39,26,0,3,late_night
2012-03-26 01:00:00,2,0,1,1,19.68,23.485,82,16.9979,,,23,26,1,3,late_night
2012-03-26 02:00:00,2,0,1,1,18.86,22.725,88,15.0013,,,15,26,2,3,late_night
2012-03-26 03:00:00,2,0,1,1,18.86,22.725,82,12.998,,,9,26,3,3,late_night
2012-03-26 04:00:00,2,0,1,1,18.04,21.97,82,11.0014,,,7,26,4,3,late_night
2012-03-26 05:00:00,2,0,1,1,18.04,21.97,77,11.0014,,,26,26,5,3,late_night
2012-03-26 06:00:00,2,0,1,1,17.22,21.21,82,12.998,,,122,26,6,3,late_night
2012-03-26 07:00:00,2,0,1,1,18.04,21.97,72,12.998,,,348,26,7,3,morning
2012-03-26 08:00:00,2,0,1,1,18.04,21.97,62,15.0013,,,432,26,8,3,morning
2012-03-26 09:00:00,2,0,1,1,18.86,22.725,47,19.0012,,,195,26,9,3,morning
2012-03-26 10:00:00,2,0,1,1,20.5,24.24,36,39.0007,,,117,26,10,3,morning
2012-03-26 11:00:00,2,0,1,1,19.68,23.485,31,39.0007,,,128,26,11,3,morning
2012-03-26 12:00:00,2,0,1,1,19.68,23.485,33,35.0008,,,159,26,12,3,morning
2012-03-26 13:00:00,2,0,1,1,19.68,23.485,29,46.0022,,,155,26,13,3,afternoon
2012-03-26 14:00:00,2,0,1,1,19.68,23.485,33,30.0026,,,153,26,14,3,afternoon
2012-03-26 15:00:00,2,0,1,1,19.68,23.485,29,40.9973,,,156,26,15,3,afternoon
2012-03-26 16:00:00,2,0,1,1,19.68,23.485,25,43.0006,,,190,26,16,3,afternoon
2012-03-26 17:00:00,2,0,1,1,18.86,22.725,24,30.0026,,,292,26,17,3,afternoon
2012-03-26 18:00:00,2,0,1,1,18.04,21.97,26,30.0026,,,263,26,18,3,afternoon
2012-03-26 19:00:00,2,0,1,1,17.22,21.21,24,23.9994,,,142,26,19,3,afternoon
2012-03-26 20:00:00,2,0,1,1,16.4,20.455,26,35.0008,,,99,26,20,3,afternoon
2012-03-26 21:00:00,2,0,1,1,15.58,19.695,25,32.9975,,,61,26,21,3,afternoon
2012-03-26 22:00:00,2,0,1,1,14.76,16.665,25,23.9994,,,33,26,22,3,night
2012-03-26 23:00:00,2,0,1,1,13.94,14.395,25,35.0008,,,18,26,23,3,night
2012-03-27 00:00:00,2,0,1,1,13.12,14.395,26,35.0008,,,10,27,0,3,late_night
2012-03-27 01:00:00,2,0,1,1,12.3,13.635,26,31.0009,,,5,27,1,3,late_night
2012-03-27 02:00:00,2,0,1,1,10.66,11.365,30,19.9995,,,3,27,2,3,late_night
2012-03-27 03:00:00,2,0,1,1,10.66,11.365,30,22.0028,,,3,27,3,3,late_night
2012-03-27 04:00:00,2,0,1,1,9.84,10.605,32,23.9994,,,2,27,4,3,late_night
2012-03-27 05:00:00,2,0,1,1,9.02,10.605,37,19.0012,,,5,27,5,3,late_night
2012-03-27 06:00:00,2,0,1,1,9.02,11.365,37,12.998,,,23,27,6,3,late_night
2012-03-27 07:00:00,2,0,1,1,9.02,11.365,37,12.998,,,67,27,7,3,morning
2012-03-27 08:00:00,2,0,1,1,9.02,10.605,37,19.9995,,,108,27,8,3,morning
2012-03-27 09:00:00,2,0,1,1,9.84,11.365,38,12.998,,,67,27,9,3,morning
2012-03-27 10:00:00,2,0,1,1,10.66,12.88,35,15.0013,,,41,27,10,3,morning
2012-03-27 11:00:00,2,0,1,1,12.3,15.15,31,11.0014,,,46,27,11,3,morning
2012-03-27 12:00:00,2,0,1,1,13.12,15.91,31,11.0014,,,61,27,12,3,morning
2012-03-27 13:00:00,2,0,1,1,14.76,17.425,27,0.0,,,63,27,13,3,afternoon
2012-03-27 14:00:00,2,0,1,1,16.4,20.455,24,8.9981,,,74,27,14,3,afternoon
2012-03-27 15:00:00,2,0,1,1,17.22,21.21,20,0.0,,,71,27,15,3,afternoon
2012-03-27 16:00:00,2,0,1,1,17.22,21.21,20,0.0,,,86,27,16,3,afternoon
2012-03-27 17:00:00,2,0,1,1,18.04,21.97,16,0.0,,,166,27,17,3,afternoon
2012-03-27 18:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,163,27,18,3,afternoon
2012-03-27 19:00:00,2,0,1,1,17.22,21.21,17,0.0,,,92,27,19,3,afternoon
2012-03-27 20:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,67,27,20,3,afternoon
2012-03-27 21:00:00,2,0,1,1,14.76,17.425,37,11.0014,,,63,27,21,3,afternoon
2012-03-27 22:00:00,2,0,1,1,14.76,17.425,37,8.9981,,,46,27,22,3,night
2012-03-27 23:00:00,2,0,1,1,14.76,17.425,37,12.998,,,30,27,23,3,night
2012-03-28 00:00:00,2,0,1,1,14.76,16.665,40,19.0012,,,17,28,0,3,late_night
2012-03-28 01:00:00,2,0,1,1,14.76,16.665,46,19.9995,,,10,28,1,3,late_night
2012-03-28 02:00:00,2,0,1,1,13.94,15.15,49,19.9995,,,7,28,2,3,late_night
2012-03-28 03:00:00,2,0,1,1,13.94,15.15,42,22.0028,,,5,28,3,3,late_night
2012-03-28 04:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,5,28,4,3,late_night
2012-03-28 05:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,14,28,5,3,late_night
2012-03-28 06:00:00,2,0,1,1,14.76,16.665,46,23.9994,,,62,28,6,3,late_night
2012-03-28 07:00:00,2,0,1,1,14.76,16.665,46,22.0028,,,171,28,7,3,morning
2012-03-28 08:00:00,2,0,1,1,15.58,19.695,46,23.9994,,,293,28,8,3,morning
2012-03-28 09:00:00,2,0,1,1,16.4,20.455,43,30.0026,,,161,28,9,3,morning
2012-03-28 10:00:00,2,0,1,1,18.86,22.725,41,27.9993,,,107,28,10,3,morning
2012-03-28 11:00:00,2,0,1,1,20.5,24.24,42,26.0027,,,135,28,11,3,morning
2012-03-28 12:00:00,2,0,1,2,22.14,25.76,39,23.9994,,,206,28,12,3,morning
2012-03-28 13:00:00,2,0,1,1,22.96,26.515,43,22.0028,,,177,28,13,3,afternoon
2012-03-28 14:00:00,2,0,1,1,25.42,31.06,38,23.9994,,,207,28,14,3,afternoon
2012-03-28 15:00:00,2,0,1,2,25.42,31.06,41,19.9995,,,234,28,15,3,afternoon
2012-03-28 16:00:00,2,0,1,3,25.42,31.06,43,6.0032,,,179,28,16,3,afternoon
2012-03-28 17:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,649,28,17,3,afternoon
2012-03-28 18:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,675,28,18,3,afternoon
2012-03-28 19:00:00,2,0,1,1,24.6,31.06,56,12.998,,,464,28,19,3,afternoon
2012-03-28 20:00:00,2,0,1,1,24.6,31.06,56,19.9995,,,364,28,20,3,afternoon
2012-03-28 21:00:00,2,0,1,1,23.78,27.275,60,16.9979,,,247,28,21,3,afternoon
2012-03-28 22:00:00,2,0,1,1,22.96,26.515,64,8.9981,,,177,28,22,3,night
2012-03-28 23:00:00,2,0,1,1,22.14,25.76,68,8.9981,,,103,28,23,3,night
2012-03-29 00:00:00,2,0,1,1,22.14,25.76,68,12.998,,,52,29,0,3,late_night
2012-03-29 01:00:00,2,0,1,1,22.96,26.515,60,8.9981,,,26,29,1,3,late_night
2012-03-29 02:00:00,2,0,1,1,24.6,30.305,28,19.9995,,,13,29,2,3,late_night
2012-03-29 03:00:00,2,0,1,1,23.78,27.275,28,16.9979,,,10,29,3,3,late_night
2012-03-29 04:00:00,2,0,1,1,21.32,25.0,36,16.9979,,,10,29,4,3,late_night
2012-03-29 05:00:00,2,0,1,1,20.5,24.24,45,15.0013,,,27,29,5,3,late_night
2012-03-29 06:00:00,2,0,1,1,18.86,22.725,59,16.9979,,,126,29,6,3,late_night
2012-03-29 07:00:00,2,0,1,1,18.86,22.725,51,23.9994,,,312,29,7,3,morning
2012-03-29 08:00:00,2,0,1,1,18.86,22.725,47,27.9993,,,410,29,8,3,morning
2012-03-29 09:00:00,2,0,1,1,19.68,23.485,48,27.9993,,,235,29,9,3,morning
2012-03-29 10:00:00,2,0,1,1,18.86,22.725,47,30.0026,,,121,29,10,3,morning
2012-03-29 11:00:00,2,0,1,1,20.5,24.24,45,27.9993,,,158,29,11,3,morning
2012-03-29 12:00:00,2,0,1,1,20.5,24.24,42,32.9975,,,183,29,12,3,morning
2012-03-29 13:00:00,2,0,1,1,18.86,22.725,44,22.0028,,,149,29,13,3,afternoon
2012-03-29 14:00:00,2,0,1,1,20.5,24.24,42,23.9994,,,160,29,14,3,afternoon
2012-03-29 15:00:00,2,0,1,1,21.32,25.0,39,23.9994,,,171,29,15,3,afternoon
2012-03-29 16:00:00,2,0,1,1,21.32,25.0,36,22.0028,,,215,29,16,3,afternoon
2012-03-29 17:00:00,2,0,1,1,21.32,25.0,38,26.0027,,,439,29,17,3,afternoon
2012-03-29 18:00:00,2,0,1,1,20.5,24.24,39,19.9995,,,380,29,18,3,afternoon
2012-03-29 19:00:00,2,0,1,1,19.68,23.485,39,19.0012,,,242,29,19,3,afternoon
2012-03-29 20:00:00,2,0,1,1,18.86,22.725,38,19.9995,,,165,29,20,3,afternoon
2012-03-29 21:00:00,2,0,1,1,18.04,21.97,44,19.0012,,,128,29,21,3,afternoon
2012-03-29 22:00:00,2,0,1,1,17.22,21.21,44,19.0012,,,86,29,22,3,night
2012-03-29 23:00:00,2,0,1,1,17.22,21.21,47,19.9995,,,62,29,23,3,night
2012-03-30 00:00:00,2,0,1,1,16.4,20.455,47,19.9995,,,29,30,0,3,late_night
2012-03-30 01:00:00,2,0,1,1,15.58,19.695,50,19.0012,,,15,30,1,3,late_night
2012-03-30 02:00:00,2,0,1,1,14.76,16.665,53,19.9995,,,9,30,2,3,late_night
2012-03-30 03:00:00,2,0,1,1,13.94,16.665,61,8.9981,,,5,30,3,3,late_night
2012-03-30 04:00:00,2,0,1,1,13.94,17.425,53,6.0032,,,4,30,4,3,late_night
2012-03-30 05:00:00,2,0,1,1,13.12,16.665,61,6.0032,,,12,30,5,3,late_night
2012-03-30 06:00:00,2,0,1,1,13.12,16.665,57,8.9981,,,50,30,6,3,late_night
2012-03-30 07:00:00,2,0,1,1,13.12,15.91,57,11.0014,,,142,30,7,3,morning
2012-03-30 08:00:00,2,0,1,1,13.12,15.91,66,11.0014,,,264,30,8,3,morning
2012-03-30 09:00:00,2,0,1,1,13.94,16.665,57,11.0014,,,147,30,9,3,morning
2012-03-30 10:00:00,2,0,1,2,14.76,18.18,57,7.0015,,,86,30,10,3,morning
2012-03-30 11:00:00,2,0,1,2,14.76,18.94,53,0.0,,,82,30,11,3,morning
2012-03-30 12:00:00,2,0,1,2,15.58,19.695,54,0.0,,,112,30,12,3,morning
2012-03-30 13:00:00,2,0,1,3,16.4,20.455,50,0.0,,,70,30,13,3,afternoon
2012-03-30 14:00:00,2,0,1,3,16.4,20.455,54,0.0,,,65,30,14,3,afternoon
2012-03-30 15:00:00,2,0,1,3,17.22,21.21,54,0.0,,,85,30,15,3,afternoon
2012-03-30 16:00:00,2,0,1,3,16.4,20.455,62,19.0012,,,129,30,16,3,afternoon
2012-03-30 17:00:00,2,0,1,2,16.4,20.455,62,15.0013,,,303,30,17,3,afternoon
2012-03-30 18:00:00,2,0,1,1,17.22,21.21,54,12.998,,,254,30,18,3,afternoon
2012-03-30 19:00:00,2,0,1,1,16.4,20.455,62,15.0013,,,184,30,19,3,afternoon
2012-03-30 20:00:00,2,0,1,1,16.4,20.455,62,11.0014,,,129,30,20,3,afternoon
2012-03-30 21:00:00,2,0,1,1,15.58,19.695,66,8.9981,,,98,30,21,3,afternoon
2012-03-30 22:00:00,2,0,1,1,14.76,17.425,71,11.0014,,,81,30,22,3,night
2012-03-30 23:00:00,2,0,1,1,14.76,18.94,71,0.0,,,62,30,23,3,night
2012-03-31 00:00:00,2,0,0,1,15.58,19.695,82,12.998,,,74,31,0,3,late_night
2012-03-31 01:00:00,2,0,0,2,16.4,20.455,76,12.998,,,62,31,1,3,late_night
2012-03-31 02:00:00,2,0,0,2,17.22,21.21,77,16.9979,,,55,31,2,3,late_night
2012-03-31 03:00:00,2,0,0,1,16.4,20.455,82,16.9979,,,22,31,3,3,late_night
2012-03-31 04:00:00,2,0,0,1,17.22,21.21,77,27.9993,,,14,31,4,3,late_night
2012-03-31 05:00:00,2,0,0,1,16.4,20.455,82,15.0013,,,16,31,5,3,late_night
2012-03-31 06:00:00,2,0,0,2,14.76,17.425,87,11.0014,,,29,31,6,3,late_night
2012-03-31 07:00:00,2,0,0,2,14.76,17.425,87,11.0014,,,57,31,7,3,morning
2012-03-31 08:00:00,2,0,0,2,14.76,17.425,87,12.998,,,107,31,8,3,morning
2012-03-31 09:00:00,2,0,0,2,16.4,20.455,76,12.998,,,197,31,9,3,morning
2012-03-31 10:00:00,2,0,0,2,16.4,20.455,76,8.9981,,,228,31,10,3,morning
2012-03-31 11:00:00,2,0,0,1,18.86,22.725,72,8.9981,,,326,31,11,3,morning
2012-03-31 12:00:00,2,0,0,1,19.68,23.485,67,0.0,,,359,31,12,3,morning
2012-03-31 13:00:00,2,0,0,1,22.14,25.76,60,8.9981,,,446,31,13,3,afternoon
2012-03-31 14:00:00,2,0,0,2,20.5,24.24,63,16.9979,,,418,31,14,3,afternoon
2012-03-31 15:00:00,2,0,0,2,21.32,25.0,59,19.0012,,,439,31,15,3,afternoon
2012-03-31 16:00:00,2,0,0,2,20.5,24.24,63,19.9995,,,383,31,16,3,afternoon
2012-03-31 17:00:00,2,0,0,1,19.68,23.485,67,27.9993,,,348,31,17,3,afternoon
2012-03-31 18:00:00,2,0,0,2,18.04,21.97,72,31.0009,,,259,31,18,3,afternoon
2012-03-31 19:00:00,2,0,0,1,17.22,21.21,71,30.0026,,,192,31,19,3,afternoon
2012-03-31 20:00:00,2,0,0,2,16.4,20.455,71,22.0028,,,137,31,20,3,afternoon
2012-03-31 21:00:00,2,0,0,2,16.4,20.455,71,22.0028,,,120,31,21,3,afternoon
2012-03-31 22:00:00,2,0,0,2,15.58,19.695,71,16.9979,,,94,31,22,3,night
2012-03-31 23:00:00,2,0,0,2,14.76,16.665,76,19.0012,,,67,31,23,3,night
2012-04-01 00:00:00,2,0,0,2,14.76,16.665,76,16.9979,8.0,59.0,67,1,0,4,late_night
2012-04-01 01:00:00,2,0,0,2,14.76,17.425,76,11.0014,13.0,49.0,62,1,1,4,late_night
2012-04-01 02:00:00,2,0,0,2,14.76,17.425,76,11.0014,20.0,61.0,81,1,2,4,late_night
2012-04-01 03:00:00,2,0,0,2,13.94,16.665,81,8.9981,4.0,21.0,25,1,3,4,late_night
2012-04-01 04:00:00,2,0,0,2,13.94,17.425,81,6.0032,3.0,9.0,12,1,4,4,late_night
2012-04-01 05:00:00,2,0,0,2,13.94,17.425,81,6.0032,8.0,10.0,18,1,5,4,late_night
2012-04-01 06:00:00,2,0,0,2,14.76,17.425,76,8.9981,9.0,88.0,97,1,6,4,late_night
2012-04-01 07:00:00,2,0,0,2,14.76,17.425,71,8.9981,29.0,55.0,84,1,7,4,morning
2012-04-01 08:00:00,2,0,0,2,14.76,18.18,76,6.0032,37.0,88.0,125,1,8,4,morning
2012-04-01 09:00:00,2,0,0,2,14.76,17.425,81,8.9981,102.0,173.0,275,1,9,4,morning
2012-04-01 10:00:00,2,0,0,2,16.4,20.455,71,7.0015,132.0,228.0,360,1,10,4,morning
2012-04-01 11:00:00,2,0,0,2,16.4,20.455,71,12.998,180.0,271.0,451,1,11,4,morning
2012-04-01 12:00:00,2,0,0,2,17.22,21.21,67,15.0013,187.0,258.0,445,1,12,4,morning
2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,190.0,274.0,464,1,13,4,afternoon
2012-04-01 14:00:00,2,0,0,2,19.68,23.485,55,15.0013,283.0,278.0,561,1,14,4,afternoon
2012-04-01 15:00:00,2,0,0,1,20.5,24.24,55,16.9979,295.0,278.0,573,1,15,4,afternoon
2012-04-01 16:00:00,2,0,0,1,21.32,25.0,52,16.9979,236.0,275.0,511,1,16,4,afternoon
2012-04-01 17:00:00,2,0,0,1,21.32,25.0,55,19.0012,232.0,323.0,555,1,17,4,afternoon
2012-04-01 18:00:00,2,0,0,1,21.32,25.0,52,19.9995,153.0,279.0,432,1,18,4,afternoon
2012-04-01 19:00:00,2,0,0,1,21.32,25.0,55,15.0013,110.0,236.0,346,1,19,4,afternoon
2012-04-01 20:00:00,2,0,0,2,20.5,24.24,59,15.0013,66.0,166.0,232,1,20,4,afternoon
2012-04-01 21:00:00,2,0,0,2,20.5,24.24,59,11.0014,33.0,101.0,134,1,21,4,afternoon
2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,7.0,61.0,68,1,22,4,night
2012-04-01 23:00:00,2,0,0,3,18.86,22.725,72,0.0,10.0,53.0,63,1,23,4,night
2012-04-02 00:00:00,2,0,1,3,18.04,21.97,82,7.0015,6.0,11.0,17,2,0,4,late_night
2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,0.0,5.0,5,2,1,4,late_night
2012-04-02 02:00:00,2,0,1,3,18.04,21.97,94,8.9981,2.0,3.0,5,2,2,4,late_night
2012-04-02 04:00:00,2,0,1,1,16.4,20.455,76,32.9975,2.0,2.0,4,2,4,4,late_night
2012-04-02 05:00:00,2,0,1,1,16.4,20.455,76,32.9975,2.0,22.0,24,2,5,4,late_night
2012-04-02 06:00:00,2,0,1,1,14.76,15.91,71,31.0009,6.0,104.0,110,2,6,4,late_night
2012-04-02 07:00:00,2,0,1,1,13.94,15.15,66,26.0027,12.0,294.0,306,2,7,4,morning
2012-04-02 08:00:00,2,0,1,1,14.76,16.665,57,22.0028,36.0,553.0,589,2,8,4,morning
2012-04-02 09:00:00,2,0,1,1,15.58,19.695,54,23.9994,52.0,265.0,317,2,9,4,morning
2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,85.0,119.0,204,2,10,4,morning
2012-04-02 11:00:00,2,0,1,1,17.22,21.21,47,30.0026,81.0,128.0,209,2,11,4,morning
2012-04-02 12:00:00,2,0,1,1,18.04,21.97,44,30.0026,100.0,181.0,281,2,12,4,morning
2012-04-02 13:00:00,2,0,1,1,18.86,22.725,36,19.9995,97.0,184.0,281,2,13,4,afternoon
2012-04-02 14:00:00,2,0,1,1,18.86,22.725,31,27.9993,127.0,141.0,268,2,14,4,afternoon
2012-04-02 15:00:00,2,0,1,1,19.68,23.485,33,27.9993,132.0,192.0,324,2,15,4,afternoon
2012-04-02 16:00:00,2,0,1,1,20.5,24.24,34,22.0028,104.0,291.0,395,2,16,4,afternoon
2012-04-02 17:00:00,2,0,1,1,20.5,24.24,29,19.0012,128.0,601.0,729,2,17,4,afternoon
2012-04-02 18:00:00,2,0,1,1,20.5,24.24,27,16.9979,75.0,543.0,618,2,18,4,afternoon
2012-04-02 19:00:00,2,0,1,1,20.5,24.24,27,16.9979,66.0,428.0,494,2,19,4,afternoon
2012-04-02 20:00:00,2,0,1,1,18.86,22.725,31,11.0014,48.0,281.0,329,2,20,4,afternoon
2012-04-02 21:00:00,2,0,1,1,18.86,22.725,28,8.9981,24.0,214.0,238,2,21,4,afternoon
2012-04-02 22:00:00,2,0,1,1,17.22,21.21,44,12.998,17.0,106.0,123,2,22,4,night
2012-04-02 23:00:00,2,0,1,1,18.04,21.97,35,11.0014,6.0,60.0,66,2,23,4,night
2012-04-03 00:00:00,2,0,1,1,16.4,20.455,43,8.9981,1.0,32.0,33,3,0,4,late_night
2012-04-03 01:00:00,2,0,1,1,15.58,19.695,46,15.0013,0.0,11.0,11,3,1,4,late_night
2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,0.0,5.0,5,3,2,4,late_night
2012-04-03 03:00:00,2,0,1,1,15.58,19.695,46,0.0,0.0,3.0,3,3,3,4,late_night
2012-04-03 04:00:00,2,0,1,1,13.12,16.665,66,6.0032,0.0,1.0,1,3,4,4,late_night
2012-04-03 05:00:00,2,0,1,1,13.12,16.665,66,6.0032,2.0,25.0,27,3,5,4,late_night
2012-04-03 06:00:00,2,0,1,1,12.3,15.91,61,6.0032,2.0,98.0,100,3,6,4,late_night
2012-04-03 07:00:00,2,0,1,1,13.12,16.665,66,6.0032,14.0,327.0,341,3,7,4,morning
2012-04-03 08:00:00,2,0,1,1,13.94,18.18,57,0.0,27.0,577.0,604,3,8,4,morning
2012-04-03 09:00:00,2,0,1,1,17.22,21.21,38,6.0032,54.0,354.0,408,3,9,4,morning
2012-04-03 10:00:00,2,0,1,1,18.04,21.97,33,0.0,77.0,142.0,219,3,10,4,morning
2012-04-03 11:00:00,2,0,1,1,19.68,23.485,23,0.0,91.0,167.0,258,3,11,4,morning
2012-04-03 12:00:00,2,0,1,1,21.32,25.0,25,0.0,101.0,230.0,331,3,12,4,morning
2012-04-03 13:00:00,2,0,1,1,22.96,26.515,19,16.9979,120.0,225.0,345,3,13,4,afternoon
2012-04-03 14:00:00,2,0,1,1,22.96,26.515,21,15.0013,120.0,191.0,311,3,14,4,afternoon
2012-04-03 15:00:00,2,0,1,1,24.6,29.545,20,12.998,109.0,207.0,316,3,15,4,afternoon
2012-04-03 16:00:00,2,0,1,1,25.42,30.305,21,11.0014,145.0,340.0,485,3,16,4,afternoon
2012-04-03 17:00:00,2,0,1,1,25.42,30.305,17,12.998,123.0,634.0,757,3,17,4,afternoon
2012-04-03 18:00:00,2,0,1,1,24.6,30.305,26,11.0014,139.0,661.0,800,3,18,4,afternoon
2012-04-03 19:00:00,2,0,1,1,22.96,26.515,26,7.0015,98.0,460.0,558,3,19,4,afternoon
2012-04-03 20:00:00,2,0,1,1,22.96,26.515,24,8.9981,54.0,325.0,379,3,20,4,afternoon
2012-04-03 21:00:00,2,0,1,1,22.14,25.76,45,0.0,33.0,210.0,243,3,21,4,afternoon
2012-04-03 22:00:00,2,0,1,1,20.5,24.24,51,0.0,25.0,133.0,158,3,22,4,night
2012-04-03 23:00:00,2,0,1,1,20.5,24.24,59,0.0,13.0,66.0,79,3,23,4,night
2012-04-04 00:00:00,2,0,1,1,19.68,23.485,48,0.0,18.0,23.0,41,4,0,4,late_night
2012-04-04 01:00:00,2,0,1,1,18.86,22.725,59,0.0,0.0,11.0,11,4,1,4,late_night
2012-04-04 02:00:00,2,0,1,1,18.86,22.725,51,0.0,0.0,5.0,5,4,2,4,late_night
2012-04-04 03:00:00,2,0,1,1,18.04,21.97,58,6.0032,0.0,3.0,3,4,3,4,late_night
2012-04-04 04:00:00,2,0,1,1,17.22,21.21,67,6.0032,0.0,1.0,1,4,4,4,late_night
2012-04-04 05:00:00,2,0,1,1,17.22,21.21,67,6.0032,0.0,27.0,27,4,5,4,late_night
2012-04-04 06:00:00,2,0,1,2,17.22,21.21,58,0.0,6.0,120.0,126,4,6,4,late_night
